Text,Label
有時候為了辦案，真是要看一些奇奇怪怪的資料... 奇怪的知識增加了!!,2
奇怪的姿勢增加了!!!,2
當我點開了山河令,2
,
,
你知道嗎？ 中國有言論自由喔 可是只能用一次,2
當老闆說工作不要為了錢,2
,
奇怪的嗜好覺醒了 把韓國男團變成韓國女團,2
,
當我把Asiaboy & Lizi 的歌播給老師聽後 *老師的反應*,2
,
我突然了解了些什麼！,2
當我知道 go all the way 的意思之後 奇怪的知識增加了！！！,2
彷彿打開了不知道尛世界的大門,2
當你以為自己是老司機 結果對方車速比你還快,2
,
"神可以呼吸，我也可以呼吸
我=神
哇~",2
自說自話的總裁：迷因是克制基因唯一的方法,2
"用不到的奇怪知識
又增加了！",2
課一單是課金 課兩單也是課金 課天花板也是課金,2
,
三叉戟不能體驗動能鞘翅可以 奇怪的知識又增加了,2
"右手拿二個飛機杯，
左手拿一本和平歸來，
然後說自己是聖女貞德。",2
,
"*看到不錯用的本本*
默默加到收藏的我： 實用的本本又增加了 （聖人模式）",2
"*沒有為什麼*
隨著工程進行的監造單位： 要熟讀內容的
契約/計畫書/施工圖增加了",2
當你是監造卻在幫忙做著屬於營造的作業時 不屬於我該做的作業量增加了,2
被套路了,2
奇怪的知識增加了？,2
嘿嘿boy,2
,
"我：＊在油管用英文搜尋荒野亂鬥＊
自動播放：＊雪莉片片＊",2
,
,
奇怪的snippets增加惹,2
"當有人教你用紙和筆叫你算出
12345678987654321*12345678987654321",2
不管大盤扣不扣GG 我的報酬率都一樣!!!,2
"當有人跟貓咪說明了""後庭""的含意:",2
"機掰人=愛完美、挑剔的人
愛完美、挑剔的人=會很美
機掰人=會很美 
機掰人=會很美=婊子",2
,
期末到了 我的表情,2
當客人問了一個難以回答的問題 那時的我,2
"當五毛突然發現
中華人民共和國根本不共和",2
" 第一次用千元耳機聽
自己喜歡的音樂時",2
阿福說書信會有很多跟文旨不相關的段落 那我只背跟主旨相關的段落可以吧？對嗎？,2
,
當我發現1+1≠3,2
看懂深度梗的我,2
被朋友稱讚戴口罩帥度增加50%.... 是因為剛好遮住半張臉的關係嗎？,2
整個部門除了我明天都請特休 沒請假的我好像也算放假了？,2
逞誠：啊你有想過如果我們賺超多要買房子嗎？ ＋倫：我想一次買兩片巧克力土司來吃。,2
當我要玩納克的時候 大家都突然想洗澡出門了,2
原來我以前是這樣的？ 蛤？,2
"教授：你們碩二，不要只是管學弟
也管管博後跟博士 奇怪的職權增加了",2
系統：獲得了一把普通的刀子 超爆肝遊戲的進展： 幹,2
你想表達什麼？,2
"今天是行憲紀念日
大家紀念日快樂",2
12/31休假睡到自然醒度過今年最後一天 我的表情,2
"2X0=0 1X0=0
得之2=1",2
喔~~~ 屁事,2
,
指出防疫撚普遍行為就是邪教徒！！ 長知識了！！,2
原來呼籲防疫撚勿過於恐慌就是邪教徒！ 長知識了😌😌,2
吃美豬比搖頭丸還high?,2
,
好吃抵不過新鮮,2
原來昨天是聖誕節,2
,
,
奇怪的知識又增加了,2
"上星期地理老師說剩5個星期段考
而今天數學老師又說剩7個星期段考 原來老師們的段考時間不一樣！",2
"愛因斯坦＝人   我＝人
愛因斯坦＝我",2
你耗子尾汁！,2
,
,
奇怪的知識增加了,2
你以為要開始了解瑪奇瑪 並沒有,2
"看頭文字D學習開車技術
結果出事填海變成智障 我是誰？ 我在哪裡？ 我在幹什麼？",2
买1送2？！ 真的吗？！,2
同學說小陰想吃棒棒糖,2
,
,
,
,
有了哈克之後 高難關卡的遊戲體驗,2
有了哈課之後 所有關卡都ＥＺ,2
當你在網路上看到水伊布能潤滑自己的菊花 而且是人類小穴兩倍的溼潤設定後 奇怪的性癖增加了(？,2
,
當你上課聽不懂的時候,2
"師：你喜歡吃什麼？
生A：我喜歡吃炒飯。
師：生B呢？
生B：我不喜歡吃炒飯，可是我喜歡炒飯。 奇怪的知識增加了",2
"原來有需要立法的東西
某黨可以直接略過立法院欸",2
,
第一次學透鏡成像時 你的表情,2
,
圖改了十幾次 客戶：我要第一版,2
原來吃東西會胖,2
不小心發現了什麼,2
客人挑了兩個小時的鏡框之後終於送去製作量身定做鏡片回店了 交件時客人堅持他當時挑的不是這支框,2
當跟客人挑了兩個小時的鏡框之後終於送去製作量身定做鏡片回店了 交件時客人堅持他當時挑的不是這支框,2
第一次看到迷因,2
"天啊考進數學系了我終於可以知道這些公式是怎麼來的了 教授：「這個部份我們留
到高微再解釋」",2
小雞抱枕要開放預購了 而我只有手機可以搶,2
,
沈發惠委員：立委學養不高，讀一堆文字覺得煩，希望行政院做圖卡懶人包！ 選民：你是圖卡立法嗎？,2
這個藥不能隨便吃啊!,2
"第一次發現梗圖
我  :",2
有趣的知識增加了,2
哪泥,2
真的嗎？ 真是台灣之光啊！,2
,
美國大選 台灣人喊驗票,2
,
好問題！ 你的問題我無法幫你,2
這政府哪來的自信阿,2
丟一張歐爆的十連強調自己沒有要曬卡要問機率,2
看到妹抖帥的很可以 抑制不住想要買拍買爆的心情,2
你突然发现10年前的你好蠢,2
你发现Assigment里可以放MEME,2
看完一天一梗圖 今天的心情,2
奇怪的知識增加了！,2
我的價值觀又更新了,2
"奇怪的知識增加了 莫氏硬度
金剛石＞石英＞方解石＞滑石＞＞＞芒包",2
隔天醒來竟然把不熟的段落彈順了,2
上課放空時 你的思想,2
讓我後面開啟了新世界的大門  肛爆氣流斬,2
"洗茶桶SOP:
自來水洗>沖RO水>燙RO水>K5消毒 那如果我直接把K5粉加進軟水機裡
是不是可以省略後面的步驟了",2
奇怪的帽子出現了,2
我是誰 我在哪,2
奇怪的罐罐增加了,2
,
,
生殖系統是什麽????,2
獲得怪圖靈感的我:,2
"養蟲蠻多年才知道
不是只有台大是保育",2
,
奇怪的知識增加了喵~,2
"當你發現老師原來會認真改功課 奇怪的知識增加了,喵",2
桶內的同志們又增加了,2
小海的內心陰影增加了,2
小伽羅的內心陰影增加了,2
重度的內心陰影又增加了,2
重度的噁心言論又增加了,2
當你再次刷新對場外的認知,2
學會退出dc頻道的御箭,2
,
第一次吃到貓薄荷的我,2
奇怪的知識增加了 當我看見某個動漫人物能在御姐和蘿莉之間切換定位,2
當你發現你的副砲比主砲好用,2
色色的知識增加了,2
當你說人類可以打破15公分的鐵 奇怪的知識增加了,2
看過的流星增加了,2
奇怪的潛水員增加了,2
,
奇怪的知識增加了！！,2
活著的時候不能吃巧克力 成神的時候就可以拉,2
我剛才去了迷幻世界 我已經神智不清,2
,
青少年菸害防制創意宣導競賽？ 我有個大膽的想法！！！,2
"認真背題庫結果考試open book
認識的同學們還開始交換答案",2
用外送平台加購塑膠袋,2
卷舌腔的關鍵... 燙魷魚!,2
師父怎麼爆粗口了www,2
師傅怎麼爆粗口了www,2
淚灑競總成立大會稱「我紅了」 李眉蓁：可能抹黑我外面有小孩 我突然感覺到... 追蹤器!,2
我到底看了三小,2
第一次看到雪花飄飄迷因 歐洲人的表情,2
奇怪的支識又增加了,2
,
（剛出國的我） “反動”的想法增加了...... ,2
"(當我和同學聊天) 唉~真的嗎?
 (奇怪的知識增加)",2
,
,
,
我看到啥,2
熊貓嚴選 奇怪的距離增加了,2
奇怪的拒單率增加了,2
奇怪的no show增加了,2
,
,
第一次知道所有人都會汁和飯拌著吃的李抒澔,2
到郵局現場領券又不想排隊 那為什麼不在超商預購呢,2
,
奇怪的知識增加了 Do不只有一種念法?,2
只要我把書燒了 就不用怕書有武漢肺炎,2
,
齊坯的芝士又增加了,2
做死的技巧增加了,2
哦～原來如此,2
我說2個品牌的話題對方理解成2個產品是一樣的 奇怪的理解能力增加了,2
新奇的甲蟲果冻增加了,2
民主運動就是冷氣 奇怪的知識增加了,2
新知識,2
還想著要不要簽器捐卡嗎 開心就簽,2
,
"如果精液是有熱量的
那麼攝入我的卡路里是什麼意思 奇怪的知識增加了",2
當你看了系上某教授的性轉照片之後 奇怪的開關被打開了,2
好厲害的夢想,2
,
水獺會牽著另一伴睡覺 防止她流走 奇怪的知識增加了！！！,2
,
,
奇怪的知識增加了！！！,2
上课突然被老师叫 我是谁我在哪里！！,2
"完整的泡棉睡墊割兩塊
就可以變成輕量化的兩片",2
工具人的技能增加了！,2
上課突然被點名回答問題 我是誰我在哪？？？,2
假如手機是一次性的每拿一台都要花錢買 奇怪的知識增加了,2
啥?,2
,
會不會其實富舜沒有瘦 只是衣服比較大件,2
會不會其實我沒有瘦只是衣服比較大件,2
當你在假日早起 發現新大陸！ 不過維持早起是不可能Der〰️,2
,
第一次看到英語教學片 18歲以下孩童的表情,2
,
"發現可以製作很多
主打不同元素的預告片 針對不同受眾的宣傳團隊",2
原來這就是知識增加的感覺,2
奇怪的維羅妮卡增加了,2
,
,
,
原來3.8是超大光圈 好像超厲害！！！,2
課本保持空白就可以賣好價錢 奇怪的知識增加了,2
蛞蝓你哪位?,2
,
,
奇怪的知識增加惹 省水可促進臺灣國人的平均智商,2
看不太懂但是 好像超厲害!!!,2
,
,
,
我吃的三文魚有肺？,2
奇怪的知識增加了 幹部集合不想給去的話打給負責老師就好囉,2
早上賴床的時候夢到起床去上廁所 但其實根本還在睡覺 起床後又去上了一次廁所 這樣是上了兩次嗎？？,2
我沒有道德就沒人能道德綁架我 奇怪的知識增加了,2
奇怪的替身增加了,2
,
可以在報告裡放一堆梗圖!,2
,
,
"當老婆增加了奇怪的知識時 老婆 朋友跟我說原來利息浮動時
還錢的時候本金會更長的～～ ",2
,
論文表示 利用GMI治療口腔鱗狀癌幹細胞有了新的見解,2
錢包神奇的變空ㄌ 手裡的扭蛋增加ㄌ,2
*被強迫買課的我,2
天才天才 真是天生ㄉ蠢材,2
奇怪的技能增加了 ＋New Skill ！,2
我感受到絕學在向著我飛來,2
原來虛無是神 奇怪的知識增加了,2
,
在台灣過馬路竟然有人禮讓 還沒叭我,2
,
"七個人打R6 還
有
一
個
早
該
睡
的 還
有
一
個
不
睡
覺
的 邊緣仔新增了奇怪的知識",2
我輸了七次一場都沒贏過,2
記憶超載,2
放韓假嘍！,2
抹黑自己被抹黑,2
奇怪的姿勢（？）增加了,2
,
奇怪的詞彙增加了,2
當我知道學校大部份的同學都不知道6位數,2
"發現中山大小事比
紙牌屋還精彩的我",2
"如果我去麥當勞點了玉米湯跟薯條
薯條加進湯裡，我的湯就不只有玉米
還多了馬鈴薯啊！！",2
我好像更加了解亞斯伯格了!,2
,
奇怪的汁識增加了!!!!!,2
奇怪的姿勢增加啦！,2
,
,
"当你的答案是
1)A  2)A  3)A  4)A  5)A 结果全部答对 原来我以前想错了",2
大腦在星爆,2
,
蛤!畢業紀念冊只能牽一個禮拜?,2
,
卡塔莉娜的後宮增加了！,2
奇怪的後宮增加了！,2
學到奇怪的知識了,2
學到奇怪的知識了,2
我問我朋友什麼是空間 他回答我:「空中強姦」,2
,
哪尼！,2
原来大便是臭的,2
在上學時用神之語音跟老師溝通的我,2
返學用神之語音同老師溝通的我,2
奇怪的巴巴魚增加了,2
"腦袋：輸入資料中
奇怪的學號增加了",2
奇怪的學號增加了,2
"圆形内角和＝360度
正方形内角和＝360度 结论:圆形＝正方形",2
,
,
,
"奇怪的知識增加了
  (  'u ')b",2
奇怪的知識增加惹,2
,
,
,
你吃過我家的什錦麵了嗎 小編的表情,2
你吃過我家的什錦麵了嗎 小董的表情,2
哪尼？！！！,2
我 : 教授怎麼會選你啊? 浪費時間之鬼 : 可能我環管考比較高吧? 我,2
大腦正在星爆！,2
你真的沒有腦袋啊,2
哪 尼？ 東森購物開放加盟？,2
,
我做的夢嗎? 牠沒說過挖石油,2
要去天堂媽 tom kee的家,2
巧克力奶綠 好像不錯,2
巧克力+綠茶 不錯啊~,2
我 老師：不管是張飛還是岳飛，打起來都會飛,2
電視劇女主角的腦內,2
沒用的知識又增加了呢,2
看到該隱與墨墨的互動 奇怪的知識增加了,2
無意間在e站促成文藝復興,2
腦袋中小宇宙爆炸,2
輻射的劑量增加了,2
当第一次感觉肚子里的小家伙在动 我的表情,2
但你第一次感觉肚子里的小家伙在动 你的表情,2
"看完千多集柯南的你： 奇怪的知識增加了！ 苦杏仁味=
氰酸鉀 蚊音 完形崩潰 切斯特羅錯覺 補色殘像 附鑽石陰影錯覺 用手錶辨認方向",2
剛得知自己是藍綠交配後 所生的中間選民,2
：啊我都故意繳最低讓你們銀行賺利息信用分數不是應該要比較高嗎？ 奇怪知識ㄉ增加,2
"當你發現家人收藏的
a片口味很特殊時",2
奇怪的姿勢增加了,2
"當你同學唱歌唱到忘我
但事實上有夠難聽時 你： *我到底聽了三小*",2
系辦說要翻譯驚喜,2
奇怪的梗圖增加了,2
離職的人增加了,2
邏輯正確,2
奇怪的治疗增加了 国足选手,2
似乎感受到了什麼 乙選,2
叔叔你說什麼 我聽不懂,2
,
似乎感受到了什麼,2
"熬夜做完分析與簡報
結果隔天會議延期!!!",2
,
限制投票所數量? 厲害了 ! 你的教育局長 !!,2
又一次被小尖兵檢舉 山社的表情,2
,
當你知道正常5台是你修的時候,2
原來精液的閩南語叫「潲」,2
"原來是大家來找碴
我還以為是數學呢",2
"當你連續好幾天沒跟別人社交
又生病
一出門卻感覺病好 難道我是缺乏社交",2
奇怪的常識增加惹!,2
﻿當再10分鐘後就要考試 卻忘記帶准考證的你,3
我把你當朋友 你卻想泡我,3
當你到了捷運站 發現忘記悠遊卡,3
,
"一進遊戲沒多久就有人被送上狂歡之椅
逐漸慌張的我： 欸幹...不是吧？
    這未免也太快就被抓到了吧？ 我們修機還掛0耶...",3
聽到同學有用過OBS和V上課,3
於開學前夕的學生Be Like: *Panic*,3
,
"當你的奴才說你太胖
不給你吃太多時 來人啊 有人造反了",3
先生抱歉...你剛打的BNT 我們忘記稀釋了,3
日本味王有買一送一活動？ 最後一週了？！？！,3
,
"發現網址可以直接開
網頁版揪吉麻將",3
"聽到有人走上樓的聲音 只穿長版T-shirt，沒穿內衣
躺在床上滑手機的我",3
剛洗好澡只包浴巾要走出浴室 聽到有人走上樓的聲音,3
,
興奮到模糊,3
偷看片的時候家長回來 關掉!關掉!,3
結帳排隊排到一半，媽媽叫你排，她要去拿東西，留下沒帶錢的你 結帳排隊排到一半，媽媽叫你排，她要去拿東西，留下沒帶錢的你 你：不！別走啊啊啊！,3
坐公車結果睡覺之後驚醒 靠！我現在在哪？,3
明天要開學了,3
,
超級慌張,3
,
当你看到你的体重 你会...,3
發生地震了嗎？ 還是家裡附近的軍人在練踏步？ 不對呀！這裡是桃園啊！,3
快走！ 監管者在我附近！！！,3
"當你發現距離開學剩下18小時時 沒寫作業的你
 WTF!!!!",3
正在做不可告人的事時 *來不及反應 *你爸媽：(開房門),3
閃躲訓練中閃到一半的你：,3
發現自己即將被反擊的你：,3
"我妈：突然把门打开 再上课时候上 pornhub 的我
等一下！！",3
